,action,close,column_index,date,direction,high,low,move,open,prior_high,prior_low,scale_index,scale_value,signal,status,volume,50ma,volume_ratio,window_delta,window_direction
56,2,88.74,26,2012-06-08,0,89.02,87.19,4,87.89,90.86,85.60,3,87.32,0.0,bear confirmed,3366700,5615582.0,0.5995282412401778,1.05,1
57,4,87.11,27,2012-06-11,1,90.82,86.98,3,90.12,90.86,87.32,6,89.96,0.0,bear correction,4941700,5603640.0,0.8818732109842888,0.78,1
58,2,88.27,28,2012-06-12,0,88.27,86.84,3,87.21,89.96,87.32,3,87.32,0.0,bear confirmed,3668500,5583982.0,0.6569684501131988,2.19,1
59,0,87.03,28,2012-06-13,0,88.63,86.61,0,87.60,89.96,87.32,3,87.32,0.0,bear confirmed,4694700,5596182.0,0.8389112434156001,3.60,1
60,0,88.06,28,2012-06-14,0,88.50,86.84,0,87.24,89.96,87.32,3,87.32,0.0,bear confirmed,4461000,5573506.0,0.8003938633958589,0.08,1
61,0,89.79,28,2012-06-15,0,89.90,87.06,0,87.93,89.96,87.32,3,87.32,0.0,bear confirmed,6186200,5584554.0,1.1077339390039025,-1.90,0
62,0,87.89,28,2012-06-18,0,89.43,87.60,0,89.40,89.96,87.32,4,88.19,0.0,bear confirmed,4081400,5544108.0,0.7361689202302697,-2.27,0
63,4,90.46,29,2012-06-19,1,91.49,88.38,4,88.52,89.96,87.32,7,90.86,1.0,bull confirmed,5295200,5569146.0,0.9508100523850515,-5.01,0
64,0,90.63,29,2012-06-20,1,91.61,89.52,0,91.06,89.96,87.32,7,90.86,1.0,bull confirmed,4941300,5552564.0,0.8899132004601839,-3.08,0
65,2,88.14,30,2012-06-21,0,90.93,88.11,3,90.86,90.86,87.32,4,88.19,1.0,bull correction,5577700,5580568.0,0.9994860738190091,-0.38,0
66,0,87.89,30,2012-06-22,0,89.47,87.44,0,89.47,90.86,87.32,4,88.19,1.0,bull correction,6720200,5604680.0,1.1990336647230528,2.09,1
67,3,85.62,30,2012-06-25,0,86.73,85.10,3,86.70,90.86,87.32,1,85.60,0.0,bear confirmed,4211300,5561542.0,0.7572180521157621,5.55,1
68,0,85.45,30,2012-06-26,0,86.20,84.88,0,85.88,90.86,87.32,1,85.60,0.0,bear confirmed,4248000,5503750.0,0.7718373836020895,7.10,1
