,action,close,column_index,date,direction,high,low,move,open,prior_high,prior_low,scale_index,scale_value,signal,status,volume,50ma,volume_ratio,window_delta,window_direction,pct_change,label
443,0,125.74,63,2013-12-23,1,127.30,125.66,0,126.93,126.18,122.47,76,126.18,1.0,bull confirmed,2945100,4429448.0,0.6648909751282779,0.08,1,0.06362334976936536,1
444,0,126.13,63,2013-12-24,1,126.27,125.50,0,125.74,126.18,122.47,76,126.18,1.0,bull confirmed,1203200,4381156.0,0.274630713902906,-0.14,0,-0.11099659081899628,1
445,1,127.46,63,2013-12-26,1,127.76,126.45,1,126.46,126.18,122.47,77,127.44,1.0,bull confirmed,2161300,4369388.0,0.49464593210765445,-0.60,0,-0.4707359171504786,1
446,0,126.20,63,2013-12-27,1,128.02,126.10,0,127.85,126.18,122.47,77,127.44,1.0,bull confirmed,2204600,4332742.0,0.5088232809615713,1.39,1,1.1014263074484945,1
447,0,125.30,63,2013-12-30,1,126.63,124.94,0,126.44,126.18,122.47,76,126.18,1.0,bull confirmed,2403500,4298528.0,0.5591448979743764,4.23,1,3.375897845171588,2
448,0,125.82,63,2013-12-31,1,126.34,125.13,0,125.52,126.18,122.47,76,126.18,1.0,bull confirmed,2096000,4261964.0,0.4917920470468545,3.99,1,3.1711969480209823,2
449,0,125.99,63,2014-01-02,1,126.52,124.92,0,125.38,126.18,122.47,76,126.18,1.0,bull confirmed,3366700,4265140.0,0.7893527527818548,5.03,1,3.9923803476466384,2
450,0,126.86,63,2014-01-03,1,127.67,126.34,0,126.35,126.18,122.47,77,127.44,1.0,bull confirmed,3177400,4240064.0,0.7493754811248132,3.95,1,3.113668611067318,2
451,1,127.59,63,2014-01-06,1,128.84,127.03,1,128.50,126.18,122.47,78,128.71,1.0,bull confirmed,4196500,4108668.0,1.0213772444013485,2.11,1,1.653734618700525,1
452,1,129.53,63,2014-01-07,1,130.07,127.67,1,127.75,126.18,122.47,79,130.00,1.0,bull confirmed,4238500,4093914.0,1.0353173027083618,-0.46,0,-0.3551300856944337,1
453,0,129.81,63,2014-01-08,1,130.35,128.47,0,129.69,126.18,122.47,79,130.00,1.0,bull confirmed,4236100,4069284.0,1.0409939438977471,-0.18,0,-0.13866420152530623,1
454,1,131.02,63,2014-01-09,1,131.38,129.55,1,130.45,126.18,122.47,80,131.30,1.0,bull confirmed,4052500,4057218.0,0.998837134213641,-1.77,0,-1.3509387879713022,1
455,0,130.81,63,2014-01-10,1,131.64,129.89,0,131.63,126.18,122.47,80,131.30,1.0,bull confirmed,4549500,4076034.0,1.1161585011312467,-1.33,0,-1.0167418393089214,1
456,0,129.70,63,2014-01-13,1,131.03,129.41,0,130.48,126.18,122.47,79,130.00,1.0,bull confirmed,4462400,4082840.0,1.0929647010414318,0.90,1,0.6939090208172706,1
457,2,129.07,64,2014-01-14,0,130.62,127.03,3,129.84,131.30,122.47,77,127.44,1.0,bull correction,8441600,4153036.0,2.0326334758475486,4.01,1,3.1068412489346864,2
458,0,129.63,64,2014-01-15,0,130.05,129.19,0,129.33,131.30,122.47,79,130.00,1.0,bull correction,3030800,4122004.0,0.7352734252562588,0.63,1,0.48599861143253875,1
459,0,129.25,64,2014-01-16,0,130.39,129.13,0,129.36,131.30,122.47,79,130.00,1.0,bull correction,3062900,4104946.0,0.746148670408819,-3.28,0,-2.5377176015473886,0
460,0,129.48,64,2014-01-17,0,129.98,128.83,0,129.13,131.30,122.47,79,130.00,1.0,bull correction,3382700,4091216.0,0.8268201923340152,-2.86,0,-2.208835341365462,0
461,4,130.60,65,2014-01-21,1,131.32,129.80,3,130.40,131.30,127.44,80,131.30,1.0,bull confirmed,3240600,4081074.0,0.7940556824012502,-4.23,0,-3.238897396630934,0
